Manager,NAME,Fund,CategoryID,Firm,Return,Year,age,size,dc
30000000000000021794,应帅,002160.OF,4,南方基金,0.021100643,4,9.778082192,2631.73,0.024476 
30000000000000021794,应帅,002160.OF,4,南方基金,0.020841424,4,9.778082192,2145.58,0.024476 
30000000000000022087,骆帅,202003.OF,4,南方基金,-0.011525245,4,9.010958904,7841.54,0.264336 
30000000000000206392,黄春逢,004702.OF,4,南方基金,0.016915296,4,8.37260274,4720.03,0.264336 
30000000000000022080,蒋秋洁,160133.OF,1,南方基金,-0.032671365,4,10.54794521,2175.05,0.264336 
30000000000000022188,罗安安,002577.OF,4,南方基金,-0.000261506,4,8.046575342,2126.04,0.264336 
30000000000000022071,罗文杰,004642.OF,1,南方基金,-0.003758547,4,8.356164384,1176.65,0.264336 
30000000000000022183,孙伟,002656.OF,1,南方基金,0.069836308,4,9.619178082,239.6,#N/A
30000000000000022087,骆帅,202003.OF,4,南方基金,-0.04439834,4,9.010958904,3271.54,0.264336 
30000000000000206392,黄春逢,004702.OF,4,南方基金,0.047487671,4,8.37260274,403.6,0.264336 
30000000000000021635,梁浩,005028.OF,4,鹏华基金,-0.04996639,4,8.230136986,13963.51,0.264336 
30377321,蔡丹,213010.OF,1,宝盈基金,0.003367003,4,8.408219178,392.43,0.034965 
30000000000000021237,王大鹏,002708.OF,4,摩根士丹利华鑫基金,0.016830909,4,9.506849315,247.07,0.198601 
30000000000000021237,王大鹏,002708.OF,4,摩根士丹利华鑫基金,0.012141256,4,9.506849315,742.06,0.198601 
30000000000000021326,缪东航,233011.OF,4,摩根士丹利华鑫基金,0.048578464,4,8.934246575,240.08,0.264336 
30000000000000017746,刘自强,240004.OF,4,华宝基金,0.125427161,4,17.79452055,908.53,0.264336 
30000000000000019657,闫旭,240010.OF,4,华宝基金,0.330304089,4,11.48493151,1806.37,0.198601 
30000000000000018295,刘斌,255010.OF,4,国联安基金,0.029571984,4,12.01369863,217.07,#N/A
30000000000000018289,魏东,257020.OF,4,国联安基金,0.038306023,4,16.26027397,1429.9,0.198601 
30000000000000018295,刘斌,255010.OF,4,国联安基金,0.010366531,4,12.01369863,1400.02,#N/A
30000000000000018239,黄欣,000059.OF,1,国联安基金,0.39997417,4,9.369863014,115.37,0.264336 
30000000000000021643,刘苏,260103.OF,4,景顺长城基金,0.028559936,4,10.26027397,1626.24,0.264336 
30000000000000015927,刘彦春,162605.OF,4,景顺长城基金,-0.049362402,4,10.48219178,39319.25,0.264336 
30000000000000017320,刘杰,003765.OF,1,广发基金,-0.008101767,4,8.605479452,1843.09,0.264336 
30000000000000020177,郑煜,288002.OF,4,华夏基金,0.135214364,4,16.91232877,2766.07,0.023077 
30000000000000022626,王博强,290002.OF,4,泰信基金,0.015405002,4,9.506849315,1112.27,0.198601 
30000000000000022604,朱志权,003333.OF,4,泰信基金,0.122807018,4,9.030136986,48.24,0.000699 
30000000000000022492,董山青,290012.OF,4,泰信基金,-0.053525476,4,13.8630137,84.66,0.641958 
30000000000000020537,梅律吾,001351.OF,1,诺安基金,0.006451613,4,10.56712329,370.19,0.264336 
30000000000000020537,梅律吾,001351.OF,1,诺安基金,0.062634602,4,10.56712329,377.75,0.264336 
30000000000000021311,王品,340006.OF,1,兴证全球基金,0.082266943,4,8.284931507,2382.48,0.198601 
30000000000000024688,李博,000457.OF,1,上投摩根基金,0.021871974,4,11.00547945,1191.91,0.264336 
30000000000000024683,陈思郁,001009.OF,1,上投摩根基金,0.035453952,4,9.197260274,776.38,0.641958 
30000000000000024688,李博,000457.OF,1,上投摩根基金,0.107172644,4,11.00547945,1544.75,0.264336 
30000000000000024396,杜猛,377240.OF,4,上投摩根基金,0.315901871,4,14.47671233,5504.38,0.641958 
30000000000000018427,郭晨,001313.OF,1,上投摩根基金,-0.003388252,4,10.56712329,833.52,0.641958 
30000000000000024932,邱红丽,398011.OF,4,中海基金,0.049925781,4,11.12328767,519.11,0.264336 
30000000000000024937,姚晨曦,398021.OF,4,中海基金,0.522547652,4,10.71232877,1272.78,0.024476 
30000000000000024932,邱红丽,398011.OF,4,中海基金,0.034737949,4,11.12328767,86.21,0.264336 
30000000000000024937,姚晨曦,398021.OF,4,中海基金,0.133770239,4,10.71232877,517.7,0.024476 
30000000000000015285,王然,400007.OF,4,东方基金,0.016268478,4,10.66575343,348.5,0.198601 
30000000000000015320,李瑞,400015.OF,4,东方基金,0.475502885,4,8.046575342,4709.64,0.264336 
30000000000000015285,王然,400007.OF,4,东方基金,-0.191416667,4,10.66575343,417.9,0.198601 
30000000000000018442,陈启明,002064.OF,4,华富基金,0.195467555,4,8.652054795,1284.13,0.641958 
30000000000000018375,高靖瑜,000757.OF,4,华富基金,0.270275298,4,8.649315068,12.79,0.641958 
30000000000000018442,陈启明,002064.OF,4,华富基金,0.238826636,4,8.652054795,224.7,0.641958 
30000000000000017892,徐荔蓉,450001.OF,4,国海富兰克林基金,0.121373549,4,15.2630137,622.33,0.198601 
30000000000000017812,赵晓东,000065.OF,4,国海富兰克林基金,0.008085618,4,12.65753425,6501.29,0.023077 
30000000000000017892,徐荔蓉,450001.OF,4,国海富兰克林基金,0.087782509,4,15.2630137,3077.09,0.198601 
30000000000000017862,刘晓,450004.OF,4,国海富兰克林基金,0.208950313,4,8.868493151,505.32,0.264336 
30000000000000018039,杜飞,450007.OF,4,国海富兰克林基金,0.074299787,4,10.4630137,72.51,0.641958 
30000000000000017842,张志强,164508.OF,1,国海富兰克林基金,0.014997581,4,10.77260274,407,0.023077 
30000000000000017812,赵晓东,000065.OF,4,国海富兰克林基金,0.097165992,4,12.65753425,3634.38,0.023077 
30000000000000017892,徐荔蓉,450001.OF,4,国海富兰克林基金,0.261565217,4,15.2630137,597.34,0.198601 
30382111,徐成,000934.OF,4,国海富兰克林基金,-0.064534231,4,10.02465753,716.83,0.198601 
30000000000000018975,吕慧建,001398.OF,4,华泰柏瑞基金,0.168645358,4,10.54246575,700.93,0.264336 
30381649,田汉卿,000172.OF,4,华泰柏瑞基金,0.159168081,4,12.41917808,721.95,0.198601 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,0.042826552,4,12.15616438,990.66,0.198601 
30000000000000016682,顾耀强,000762.OF,4,汇添富基金,0.056402032,4,8.8,3895.62,0.641958 
30000000000000016888,马翔,470009.OF,4,汇添富基金,0.088076369,4,9.810958904,5413.22,0.264336 
30000000000000016766,赖中立,159912.OF,1,汇添富基金,0.022712327,4,10.9890411,87.79,0.264336 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,0.022712327,4,10.41643836,87.79,0.641958 
30000000000000016161,何肖颉,001008.OF,1,工银瑞信,0.027184501,4,10.93150685,5513.86,0.641958 
30380228,林念,481006.OF,4,工银瑞信,0.193989563,4,9.263013699,622.2,0.264336 
30000000000000016030,王筱苓,001651.OF,1,工银瑞信,0.069714286,4,10.40821918,492.64,0.198601 
30000000000000016297,刘伟琳,164811.OF,1,工银瑞信,-0.004219409,4,11.2109589,2389.54,0.264336 
30000000000000016030,王筱苓,001651.OF,1,工银瑞信,-0.009711684,4,10.40821918,571.1,0.198601 
30000000000000018117,宫雪,002155.OF,4,国金基金,-0.083248731,4,8.301369863,1.39,0.641958 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,-0.148989168,4,12.15616438,1236.71,0.198601 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,0.076277716,4,12.15616438,57.98,0.198601 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,-0.132352941,4,10.41643836,1291.38,0.641958 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,0.413985414,4,10.41643836,182.96,0.641958 
30000000000000016766,赖中立,159912.OF,1,汇添富基金,0.235887097,4,10.9890411,159.09,0.264336 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,0.223936071,4,12.15616438,206.03,0.198601 
30000000000000023475,倪明,001728.OF,4,银华基金,0.009275656,4,10.35068493,539.11,0.264336 
30000000000000097575,王延飞,000619.OF,4,东证资管,-0.074963198,4,10.52054795,18719.81,0.198601 
30000000000000022071,罗文杰,004642.OF,1,南方基金,-0.11459532,4,8.356164384,85.31,0.264336 
30000000000000016766,赖中立,159912.OF,1,汇添富基金,-0.009435089,4,10.9890411,84.83,0.264336 
30381531,盛丰衍,502000.OF,1,西部利得基金,0.273412271,4,9.104109589,508.21,0.264336 
30000000000000018117,宫雪,002155.OF,4,国金基金,-0.091672498,4,8.301369863,27.74,0.641958 
30382125,薛玲,004617.OF,4,建信基金,0.053995833,4,8.032876712,85.81,0.198601 
30000000000000018239,黄欣,000059.OF,1,国联安基金,0.422626788,4,9.369863014,144.56,0.264336 
30000000000000026898,余海燕,000950.OF,1,易方达基金,-0.01183101,4,10.94520548,9406.77,0.024476 
30000000000000019998,赵宗庭,000051.OF,1,华夏基金,-0.016040251,4,8.709589041,30588.19,0.023077 
30000000000000017320,刘杰,003765.OF,1,广发基金,-0.005091119,4,8.605479452,2593.82,0.264336 
30000000000000022071,罗文杰,004642.OF,1,南方基金,0.189935815,4,8.356164384,38237.05,0.264336 
30000000000000017320,刘杰,003765.OF,1,广发基金,0.196587254,4,8.605479452,3399.98,0.264336 
30000000000000026898,余海燕,000950.OF,1,易方达基金,0.227766336,4,10.94520548,898.98,0.024476 
30382125,薛玲,004617.OF,4,建信基金,-0.045287468,4,8.032876712,432.73,0.198601 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,-0.019005385,4,12.15616438,10139.56,0.198601 
30000000000000026898,余海燕,000950.OF,1,易方达基金,-0.149565042,4,10.94520548,2251.05,0.024476 
30000000000000026898,余海燕,000950.OF,1,易方达基金,-0.122439369,4,10.94520548,3487.38,0.024476 
30381494,苏卿云,000373.OF,1,华安基金,-0.125692373,4,8.224657534,163.04,0.264336 
30000000000000022071,罗文杰,004642.OF,1,南方基金,-0.04858156,4,8.356164384,1947.94,0.264336 
30000000000000022183,孙伟,002656.OF,1,南方基金,0.17597409,4,9.619178082,1050.66,#N/A
30000000000000020498,荣膺,001052.OF,1,华夏基金,0.190301145,4,9.2,5403.23,0.264336 
30000000000000022183,孙伟,002656.OF,1,南方基金,0.008424994,4,9.619178082,1750.48,#N/A
30000000000000022183,孙伟,002656.OF,1,南方基金,0.008553655,4,9.619178082,6761.86,#N/A
30000000000000026898,余海燕,000950.OF,1,易方达基金,-0.415222415,4,10.94520548,5540.78,0.024476 
30000000000000022071,罗文杰,004642.OF,1,南方基金,-0.118227349,4,8.356164384,252.01,0.264336 
30000000000000023475,倪明,001728.OF,4,银华基金,-0.053474931,4,10.35068493,4682.64,0.264336 
30000000000000016575,王栩,000173.OF,4,汇添富基金,0.034691232,4,12.52328767,3242.31,0.198601 
30593893,王磊,000587.OF,4,大成基金,0.104347826,4,8.564383562,1331.89,0.198601 
30000000000000020183,彭海伟,519029.OF,4,华夏基金,-0.007187781,4,10.89589041,1422.25,0.264336 
30000000000000016772,劳杰男,519069.OF,4,汇添富基金,-0.019759296,4,10.12328767,19291.49,0.264336 
30382511,赵强,001040.OF,1,新华基金,0.000900743,4,8.62739726,1547.71,0.023077 
30000000000000023108,吴勇,519113.OF,4,浦银安盛基金,0.415723067,4,14.66575342,206.45,0.198601 
30000000000000023108,吴勇,519113.OF,4,浦银安盛基金,0.421624088,4,14.66575342,256.39,0.198601 
30000000000000023183,褚艳辉,519127.OF,4,浦银安盛基金,0.028058878,4,11.52054795,276.53,0.641958 
30000000000000023183,褚艳辉,519127.OF,4,浦银安盛基金,0.009114966,4,11.52054795,299.74,0.641958 
30000000000000014864,苏秉毅,090011.OF,4,大成基金,0.005215821,4,9.830136986,1846.86,0.264336 
30000000000000018990,王崇,519688.OF,4,交银施罗德,0.01818316,4,8.580821918,10541.39,0.198601 
30000000000000015545,王少成,519692.OF,4,交银施罗德,0.062576752,4,10.77808219,3469.8,0.198601 
30377487,陈俊华,519696.OF,4,交银施罗德,0.027813713,4,10.11506849,120.11,0.127972 
30264047,陈俊华,519696.OF,4,交银施罗德,0.027813713,4,10.11506849,120.11,0.127972 
30000000000000019209,沈楠,519700.OF,4,交银施罗德,0.073228093,4,10.6630137,3168.66,0.264336 
30378692,韩威俊,004868.OF,4,交银施罗德,0.031089978,4,8.353424658,535.71,0.641958 
30382909,郭斐,519727.OF,4,交银施罗德,0.092149035,4,8.265753425,2239.52,0.641958 
30000000000000018990,王崇,519688.OF,4,交银施罗德,0.051451187,4,8.580821918,11799.39,0.198601 
30000000000000019209,沈楠,519700.OF,4,交银施罗德,0.231492362,4,10.6630137,378.85,0.264336 
30000000000000018299,芮晨,519767.OF,4,交银施罗德,0.288461538,4,9.660273973,327.21,0.264336 
30000000000000019078,杨浩,519772.OF,4,交银施罗德,-0.125349054,4,9.139726027,16092,0.093706 
30377487,陈俊华,519696.OF,4,交银施罗德,0.065217391,4,10.11506849,578.77,0.127972 
30000000000000019751,阳琨,519908.OF,4,华夏基金,0.125350047,4,12.7260274,929.78,0.198601 
30000000000000018234,陶灿,000592.OF,1,建信基金,0.211473085,4,11.63835616,1225.31,0.264336 
30382125,薛玲,004617.OF,4,建信基金,0.048997247,4,8.032876712,88.68,0.198601 
30382125,薛玲,004617.OF,4,建信基金,-0.030741035,4,8.032876712,595.87,0.198601 
30000000000000018150,梁洪昀,165309.OF,1,建信基金,0.036342453,4,16.16164384,110.45,0.264336 
30000000000000021040,郝旭东,003561.OF,4,诺德基金,-0.024993281,4,8.852054795,1200.28,0.641958 
30000000000000198292,顾钰,570006.OF,4,诺德基金,0.007751938,4,8.01369863,95.47,0.641958 
30000000000000021083,杨霞辉,570007.OF,4,诺德基金,-0.12953629,4,8.742465753,43.16,0.024476 
30000000000000020998,朱红,571002.OF,4,诺德基金,0.061970948,4,11.75616438,74.19,0.000699 
30000000000000025141,曾国富,610006.OF,4,信达澳亚基金,0.422752294,4,10.88219178,124.6,0.126573 
30000000000000101228,闵杭,620001.OF,4,金元顺安,-0.053724661,4,10.21369863,89.82,0.264336 
30000000000000101228,闵杭,620001.OF,4,金元顺安,0.024174528,4,10.21369863,187.37,0.264336 
30000000000000020164,宋永安,660006.OF,4,农银汇理基金,0.019618529,4,10.08493151,212.28,0.264336 
30000000000000020164,宋永安,660006.OF,4,农银汇理基金,-0.013940002,4,10.08493151,657.29,0.264336 
30000000000000020164,宋永安,660006.OF,4,农银汇理基金,0.160467183,4,10.08493151,76.85,0.264336 
30380226,林静,673071.OF,4,西部利得基金,0.028675118,4,8.75890411,86.85,0.264336 
30380226,林静,673071.OF,4,西部利得基金,0.035677638,4,8.75890411,8.62,0.264336 
30380226,林静,673071.OF,4,西部利得基金,0.08607864,4,8.75890411,184.84,0.264336 
30249178,柳世庆,000408.OF,4,民生加银基金,-0.039573393,4,8.756164384,1107.95,0.264336 
30391589,金耀,690011.OF,4,民生加银基金,0.251484457,4,8.019178082,173.43,0.264336 
30381526,神爱前,700003.OF,4,平安基金,0.767590618,4,9.454794521,98.07,0.264336 
30380099,金梓才,001480.OF,4,财通基金,0.271553824,4,10.51232877,2323.17,0.264336 
30000000000000020478,陈伟彦,000011.OF,4,华夏基金,-0.149874428,5,9.668493151,5407.69,0.641958 
30382072,夏钦,000017.OF,4,财通基金,-0.105338281,5,10.64383562,283.99,0.198601 
30000000000000020174,郑晓辉,000021.OF,4,华夏基金,-0.208163265,5,13.64931507,7463.49,0.023077 
30382395,张燕,000039.OF,4,农银汇理基金,-0.327493542,5,9.783561644,312.47,0.023077 
30380532,李湘杰,000041.OF,1,华夏基金,-0.28440367,5,10.60547945,2635.24,0.264336 
30383013,张自力,000043.OF,1,嘉实基金,-0.210495283,5,13.55342466,1652.26,0.023077 
30000000000000019998,赵宗庭,000051.OF,1,华夏基金,-0.189084863,5,9.709589041,10884.29,0.023077 
30000000000000018239,黄欣,000059.OF,1,国联安基金,-0.113848237,5,10.36986301,200.91,0.264336 
30000000000000017812,赵晓东,000065.OF,4,国海富兰克林基金,-0.028552574,5,13.65753425,988.68,0.023077 
30000000000000019720,徐猛,000071.OF,1,华夏基金,-0.065661914,5,11.03287671,3108.9,0.198601 
30000000000000017049,郑可成,000072.OF,4,华安基金,-0.029763718,5,13.63835616,939.99,0.023077 
30000000000000016850,胡昕炜,000083.OF,4,汇添富基金,-0.207673267,5,10.73424658,21860.76,0.264336 
30000000000000021114,何家琪,000121.OF,4,华夏基金,-0.090981964,5,10.32328767,2137.42,0.641958 
30000000000000020429,孙伟,000136.OF,4,民生加银基金,-0.320540156,5,12.49041096,2874.22,0.264336 
30381649,田汉卿,000172.OF,4,华泰柏瑞基金,-0.098101266,5,13.41917808,1247.54,0.198601 
30000000000000016575,王栩,000173.OF,4,汇添富基金,-0.18530267,5,13.52328767,1868.78,0.198601 
30000000000000025818,李建,000190.OF,4,中银基金,-0.037800687,5,13.31232877,4514.43,0.264336 
30000000000000016564,张洋,000195.OF,4,工银瑞信,-0.024521824,5,11.37808219,466.28,0.023077 
30000000000000021212,张靖,000242.OF,4,景顺长城基金,-0.173097826,5,12.1890411,1967.02,0.024476 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,-0.129840475,5,11.41643836,5363.26,0.641958 
30000000000000015975,陈雷,000264.OF,4,博时基金,-0.376,5,9.81369863,385.96,0.641958 
30000000000000022104,吴剑毅,000326.OF,1,南方基金,-0.050414805,5,11.18082192,295.74,0.198601 
30381750,谭小兵,000339.OF,4,长城基金,-0.283323812,5,10.91232877,1194.67,0.264336 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,-0.150311769,5,13.15616438,250.95,0.198601 
30381494,苏卿云,000373.OF,1,华安基金,-0.215909091,5,9.224657534,44.61,0.264336 
30249178,柳世庆,000408.OF,4,民生加银基金,-0.190808159,5,9.756164384,847.42,0.264336 
30382067,王霞,000423.OF,4,前海开源基金,-0.153221957,5,12.02191781,46.14,0.198601 
30000000000000024688,李博,000457.OF,1,上投摩根基金,-0.2176317,5,12.00547945,1468.63,0.264336 
30000000000000097421,周云,000480.OF,4,东证资管,-0.101751065,5,11.30136986,1537.83,0.000699 
30000000000000158407,赵治烨,000520.OF,4,上银基金,-0.079270562,5,11.64109589,538.98,0.023077 
30000000000000022082,章晖,000527.OF,4,南方基金,-0.310937812,5,11.6,5789.6,0.023077 
30000000000000025818,李建,000190.OF,4,中银基金,-0.032650802,5,13.31232877,1386.91,0.264336 
30593893,王磊,000587.OF,4,大成基金,-0.206406497,5,9.564383562,238.87,0.198601 
30000000000000016913,陈栋,000589.OF,4,光大保德信基金,-0.181043956,5,11.72054795,129.65,0.198601 
30000000000000018234,陶灿,000592.OF,1,建信基金,-0.265707211,5,12.63835616,1019.41,0.264336 
30000000000000097575,王延飞,000619.OF,4,东证资管,-0.150647723,5,11.52054795,5090.27,0.198601 
30380853,刘旭,000628.OF,1,大成基金,-0.163357628,5,11.43013699,4561.61,0.264336 
30383011,张仲维,000698.OF,4,宝盈基金,-0.378691236,5,10.27945206,1491.12,0.023077 
30000000000000068496,万民远,000727.OF,4,融通基金,0.056609948,5,10.35068493,1383.49,0.198601 
30000000000000017728,徐林明,000753.OF,4,华宝基金,-0.047468808,5,12.29315069,434.68,0.198601 
30000000000000015324,孙绍冰,000755.OF,4,富安达基金,-0.456636348,5,11.61643836,111.58,0.264336 
30000000000000018375,高靖瑜,000757.OF,4,华富基金,-0.268067658,5,9.649315068,54.89,0.641958 
30000000000000016682,顾耀强,000762.OF,4,汇添富基金,-0.089158345,5,9.8,22662.86,0.641958 
30000000000000016896,顾耀强,000762.OF,4,汇添富基金,-0.089158345,5,9.8,22662.86,0.641958 
30000000000000021675,袁航,000778.OF,1,鹏华基金,-0.169611307,5,12.16164384,360.78,0.024476 
30000000000000015487,朱建明,000794.OF,4,宝盈基金,-0.265009096,5,9.989041096,54.43,0.000699 
30000000000000014752,冉凌浩,000834.OF,1,大成基金,-0.27361382,5,12.1369863,1625.85,0.264336 
30000000000000178234,李武群,000835.OF,1,华润元大基金,-0.124310136,5,9.416438356,246.7,0.264336 
30000000000000022440,李佳亮,000844.OF,4,南方基金,-0.06598059,5,10.00547945,277.89,0.264336 
30381532,盛豪,000877.OF,4,华泰柏瑞基金,-0.126210545,5,11.22191781,561.34,0.264336 
30381621,刘静,000932.OF,4,前海开源基金,-0.00873494,5,11.96712329,431.12,0.264336 
30382111,徐成,000934.OF,4,国海富兰克林基金,-0.211057304,5,11.02465753,3532.17,0.198601 
30000000000000026898,余海燕,000950.OF,1,易方达基金,-0.170238214,5,11.94520548,1187.41,0.024476 
30000000000000013382,陈良栋,000976.OF,4,长城基金,-0.176172614,5,9.797260274,115.02,0.641958 
30380227,林开盛,000986.OF,4,太平基金,-0.357380688,5,9.649315068,1812.87,0.264336 
30000000000000016161,何肖颉,001008.OF,1,工银瑞信,-0.206775701,5,11.93150685,1003.74,0.641958 
30000000000000024683,陈思郁,001009.OF,1,上投摩根基金,-0.268668831,5,10.19726027,647.43,0.641958 
30000000000000017661,宋洋,001015.OF,1,华夏基金,-0.171741199,5,10.12054795,1090.77,0.264336 
30382511,赵强,001040.OF,1,新华基金,-0.050585193,5,9.62739726,812.17,0.023077 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,-0.132927448,5,13.15616438,1147.73,0.198601 
30000000000000016782,吴振翔,001050.OF,1,汇添富基金,-0.132927448,5,11.87671233,1147.73,0.198601 
30000000000000019720,徐猛,000071.OF,1,华夏基金,-0.158005618,5,11.03287671,1852.6,0.198601 
30000000000000020498,荣膺,001052.OF,1,华夏基金,-0.171692607,5,10.2,2562.71,0.264336 
30000000000000022082,章晖,000527.OF,4,南方基金,-0.313180623,5,11.6,3710.77,0.023077 
30381649,田汉卿,000172.OF,4,华泰柏瑞基金,-0.001876173,5,13.41917808,144.81,0.198601 
30381532,盛豪,000877.OF,4,华泰柏瑞基金,-0.16511284,5,11.22191781,354.05,0.264336 
30000000000000021922,曲扬,001102.OF,4,前海开源基金,-0.291593695,5,11.65479452,7013.92,0.264336 
30382645,张跃鹏,001110.OF,4,中欧基金,-0.060413199,5,10.97260274,244.84,0.023077 
30000000000000025372,周蔚文,001117.OF,4,中欧基金,-0.115312985,5,10.08493151,7265.88,0.000699 
30000000000000021818,李君,001122.OF,4,鹏华基金,0.009913021,5,11.61643836,609.13,0.264336 
30382645,张跃鹏,001110.OF,4,中欧基金,-0.050474521,5,10.97260274,226.59,0.023077 
30000000000000023935,张鹏,001150.OF,4,融通基金,-0.240191388,5,11.34520548,1167.45,0.024476 
30000000000000022241,吴华,001170.OF,4,宏利基金,-0.335659898,5,11.70136986,307.35,0.198601 
30381341,邱杰,001178.OF,1,前海开源基金,-0.107795958,5,11.62739726,832.56,0.264336 
30243212,黎莹,001179.OF,4,德邦基金,-0.058992806,5,11.58082192,262.61,0.264336 
30000000000000021818,李君,001122.OF,4,鹏华基金,0.007764272,5,11.61643836,399.26,0.264336 
30000000000000072235,纪文静,001202.OF,4,东证资管,-0.037802717,5,11.47123288,1343.12,0.264336 
30000000000000020925,陈国光,001210.OF,4,天弘基金,-0.283132021,5,10.86027397,806.45,0.189510 
30000000000000016012,桂征辉,001242.OF,1,博时基金,-0.190069263,5,11.4520548,200.38,0.641958 
30000000000000016161,何肖颉,001008.OF,1,工银瑞信,-0.258381924,5,11.93150685,5789.69,0.641958 
30000000000000024792,许定晴,001252.OF,4,中海基金,-0.254353804,5,10.42739726,30.97,0.198601 
30000000000000014777,孙蓓琳,001280.OF,4,银华基金,-0.132385939,5,9.147945205,438.78,0.264336 
30000000000000072235,纪文静,001202.OF,4,东证资管,-0.02020202,5,11.47123288,5268.41,0.264336 
30000000000000018427,郭晨,001313.OF,1,上投摩根基金,-0.338695755,5,11.56712329,644.26,0.641958 
30391651,李君,001316.OF,4,安信基金,0.017980548,5,9.016438356,15295.61,#N/A
30000000000000015502,刘元海,001323.OF,4,东吴基金,-0.335973886,5,10.68219178,89.32,0.264336 
30000000000000022104,吴剑毅,000326.OF,1,南方基金,-0.000623053,5,11.18082192,489.49,0.198601 
30000000000000026898,余海燕,000950.OF,1,易方达基金,-0.231946469,5,11.94520548,303.51,0.024476 
30000000000000020537,梅律吾,001351.OF,1,诺安基金,-0.187610619,5,11.56712329,51.32,0.264336 
30382534,杨成,001370.OF,4,中银基金,-0.162998215,5,11.27671233,429.41,0.198601 
30000000000000018975,吕慧建,001398.OF,4,华泰柏瑞基金,-0.263454639,5,11.54246575,208.71,0.264336 
30381011,孔令超,001405.OF,4,东证资管,-0.007148892,5,10.40821918,1193.83,0.264336 
30000000000000017578,孔令超,001405.OF,4,东证资管,-0.007148892,5,10.40821918,1193.83,0.264336 
30378912,冯明远,001410.OF,1,信达澳亚基金,-0.283856586,5,10.20273973,17477.49,0.641958 
30383013,张自力,000043.OF,1,嘉实基金,-0.30484115,5,13.55342466,1524.53,0.023077 
30000000000000016862,刘江,001417.OF,4,汇添富基金,-0.33581742,5,11.54246575,4797.7,0.264336 
30000000000000023671,余志勇,001470.OF,4,融通基金,0.120994114,5,11.55068493,633.51,0.024476 
30380099,金梓才,001480.OF,4,财通基金,-0.089760349,5,11.51232877,1358.28,0.264336 
30000000000000018427,郭晨,001313.OF,1,上投摩根基金,-0.324983635,5,11.56712329,53.55,0.641958 
30000000000000016671,李威,001490.OF,1,汇添富基金,-0.192730347,5,11.48219178,983.4,0.264336 
30000000000000019355,桑俊,001499.OF,4,国投瑞银基金,-0.005686988,5,10.58356164,462.87,0.264336 
30000000000000019355,桑俊,001499.OF,4,国投瑞银基金,-0.15762152,5,10.58356164,26.42,0.264336 
30379471,李德辉,001538.OF,4,上投摩根基金,-0.35769267,5,10.12054795,5718.32,0.264336 
30000000000000097421,周云,000480.OF,4,东证资管,-0.103302611,5,11.30136986,1147.35,0.000699 
30000000000000022104,吴剑毅,000326.OF,1,南方基金,-0.003931848,5,11.18082192,647.86,0.198601 
30000000000000022104,吴剑毅,000326.OF,1,南方基金,0.005614035,5,11.18082192,720.76,0.198601 
30000000000000015075,李达夫,001584.OF,4,国投瑞银基金,-0.020730346,5,9.046575342,0.04,0.264336 
30382111,徐成,000934.OF,4,国海富兰克林基金,-0.292741935,5,11.02465753,5534.82,0.198601 
30000000000000013638,刘斌,001637.OF,1,嘉实基金,-0.111271082,5,11.07123288,648.17,0.264336 
30000000000000016030,王筱苓,001651.OF,1,工银瑞信,-0.167380443,5,11.40821918,385.78,0.198601 
30000000000000021919,林乐峰,001667.OF,4,南方基金,-0.124775583,5,9.046575342,1208,0.264336 
30000000000000016814,杨瑨,001668.OF,4,汇添富基金,-0.268932397,5,9.934246575,2092.63,0.044755 
30000000000000021922,曲扬,001102.OF,4,前海开源基金,-0.291878173,5,11.65479452,6477.92,0.264336 
30378898,甘传琦,001701.OF,4,中融基金,-0.21024173,5,9.575342466,336.84,0.641958 
30391651,李君,001316.OF,4,安信基金,0.020725389,5,9.016438356,2284.84,#N/A
30000000000000016161,何肖颉,001008.OF,1,工银瑞信,-0.245828989,5,11.93150685,617.16,0.641958 
30000000000000016564,张洋,000195.OF,4,工银瑞信,-0.028002948,5,11.37808219,722.76,0.023077 
30382504,赵鹏飞,001725.OF,1,汇添富基金,-0.165594311,5,9.78630137,2115.22,0.023077 
30000000000000016842,刘伟林,001726.OF,1,汇添富基金,-0.174786539,5,11.08493151,454.64,0.264336 
30000000000000023475,倪明,001728.OF,4,银华基金,-0.260255242,5,11.35068493,193.64,0.264336 
30000000000000036697,范妍,001736.OF,1,圆信永丰基金,-0.174223342,5,11.18082192,5269.19,0.641958 
30380233,林英睿,001763.OF,4,广发基金,0.136338028,5,10.04383562,1237.1,0.264336 
30379284,李炳智,001765.OF,4,前海开源基金,-0.016010674,5,9.934246575,444.53,0.264336 
30000000000000023275,王浩,001808.OF,4,银华基金,-0.281925745,5,11.12328767,144.14,0.198601 
