Stock,BM_Y1,BM_Y2,BM_Y3,BM_Y4,BM_Y5,MarketCap_Y1,MarketCap_Y2,MarketCap_Y3,MarketCap_Y4,MarketCap_Y5,Return_Y1,Return_Y2,Return_Y3,Return_Y4,Return_Y5
600058.SH,0.943246923,0.771527997,0.858605707,0.718941884,0.521593792,6978.138729,8596.723902,7857.105512,9936.612291,9229.151222,-0.461092715,0.231950845,-0.086034913,0.264665757,-0.071197411
600059.SH,0.762581347,0.608531098,0.30949173,0.480916114,0.620643698,5336.259489,6880.540644,13752.99605,11148.16371,8851.07683,-0.289041534,0.303577273,1.020612103,-0.27842281,-0.20001668
600060.SH,1.24069594,1.026878128,1.036621521,0.914047883,0.991298897,11357.61701,14197.02126,15021.36443,17599.07244,17705.61109,-0.412510786,0.26275,0.068433548,0.193043118,0.01373829
600061.SH,0.958057699,0.610606731,0.779795401,0.93579747,1.247282743,38001.89625,63998.74407,58461.20412,52815.97658,41057.70636,-0.313131259,0.69352436,-0.075746764,-0.082961822,-0.204126277
600062.SH,0.621587026,0.631875189,0.743027983,0.7101687,0.537058981,12612.74391,13614.25212,12508.42014,13948.08818,18662.03061,-0.411180364,0.102719603,-0.060369885,0.14330784,0.39252
600063.SH,1.026809351,0.678498528,0.805015193,0.551796067,0.613312835,4487.334632,7549.507193,7048.774573,11805.73446,12631.60884,-0.373828075,0.697545064,-0.049427041,0.713385246,-0.032125612
600064.SH,0.958030594,0.980636763,1.044197097,1.305533807,1.448158022,9739.340277,12050.57966,12693.27724,11543.83733,11437.54505,-0.105211839,0.265767766,0.095466667,-0.043263875,0.051301392
600066.SH,0.6342976,0.555977223,0.409333808,0.610271202,0.870445747,26235.17979,31548.63393,37459.85165,24937.50208,16626.68356,-0.493408808,0.247987342,0.280695579,-0.324536525,-0.275646189
600067.SH,1.412009058,1.30702708,1.475548803,1.179904413,1.631257405,5550.651897,5938.600686,5446.204146,5893.837364,4314.173091,-0.415982822,0.093430108,-0.082914573,0.099723288,-0.215189873
600070.SH,0.694075014,0.564311063,0.539586932,0.473998893,0.435059412,3403.088689,5036.780039,4436.542003,3825.865045,2821.25927,-0.315704041,0.494417945,-0.114238342,-0.132817882,-0.241473397
600071.SH,0.234368209,0.153382378,0.158754476,0.035923879,0.088501957,1776.293971,3226.836768,3212.758073,14489.79233,5935.57758,-0.552095808,0.532085561,-0.004363002,3.510078878,-0.590361446
600072.SH,0.724572766,0.394139146,0.39041611,0.366738492,0.458896789,5131.661685,9851.023435,10049.8109,10786.06079,8761.373608,-0.465080583,0.922535151,0.023852018,0.078841026,-0.18405802
600073.SH,0.545290465,0.5377014,0.448679196,0.579719272,0.650011587,6986.084566,7473.703892,9649.236267,7586.231428,7454.949302,-0.078475369,0.081245503,0.306584693,-0.201141983,-0.004530284
600075.SH,1.091144853,0.961980428,0.895552239,0.685484571,1.138571425,4395.801031,4920.963101,8021.461714,13954.6462,9339.25152,-0.414145174,0.141298673,0.116600791,0.474507965,-0.323769586
600076.SH,0.882989638,0.906006813,1.052705497,0.949000074,1.182453325,4240.482929,4540.419526,3754.378788,5095.819361,3926.066632,-0.431277778,0.07587122,-0.173120729,0.044077135,-0.229551451
600077.SH,1.191618316,1.160187119,1.142469813,1.189063938,0.217905903,3457.515601,4006.965755,4127.576764,3631.731503,3551.324164,-0.272237079,0.171662791,0.042976589,-0.11661039,-0.022140221
600078.SH,0.804393719,0.510471376,-0.214283788,0.234974506,0.25660994,2100.355969,3418.875963,2617.162801,6201.681979,7699.096645,-0.395118371,0.631829653,-0.232965116,1.369620253,0.241452991
600079.SH,0.789510022,0.555091829,0.205772216,0.352076684,0.38550883,13726.56162,18288.54512,52311.55728,36776.77937,39005.57427,-0.424225336,0.33234714,1.511784456,-0.332509327,0.069427575
600080.SH,0.662735433,0.76193819,0.824956705,0.520169612,0.577573321,2672.615241,2250.819819,2086.580893,3183.995531,2915.240926,-0.120818605,-0.152599721,-0.067684411,0.545471199,-0.084407972
600081.SH,0.569963069,0.384343592,0.256808354,0.487877069,0.654628712,2267.0388,3627.8892,5556.2832,6430.626431,4850.018911,-0.388977565,0.621240249,0.551610372,-0.223695203,-0.236139868
600082.SH,0.584568588,0.658679841,0.890757033,0.892599334,0.819370108,2901.060059,2597.385621,1957.730953,1957.730953,2145.104542,-0.252288206,-0.10467706,-0.246268657,0.0036,0.095709571
600083.SH,0.002868384,-0.000150089,0.007741677,0.017148116,0.050556279,4140,4899,1308.7,1315.6,1669.8,-0.11198816,0.183333333,-0.73286385,0.005272408,0.269230769
600084.SH,0.661838636,0.754105557,0.841621801,0.480212048,0.156177319,3303.75688,2921.689758,2550.859904,4494.90732,8180.731322,-0.609042553,-0.115646259,-0.126923077,0.762114537,0.82
600085.SH,0.245548061,0.238953257,0.299942878,0.172381,0.19268599,37715.43221,38648.03198,32778.13926,61688.73238,61277.29131,-0.140369107,0.054425252,-0.14365401,0.896876234,-0.000709649
600088.SH,0.355854963,0.233454703,0.232167621,0.235200514,0.254769193,3312.894312,5293.472184,4732.70616,4533.85296,3929.339232,-0.238192808,0.608065306,-0.101196844,-0.042016807,-0.133333333
600089.SH,1.296087216,1.412282571,0.997373791,0.550959713,0.739510819,25221.47394,24700.18005,37700.27481,80203.60962,78020.15138,-0.29338779,0.004159794,0.562184211,1.12576,-0.02986188
600094.SH,1.366284196,0.932707173,1.36221378,1.483678002,1.628600013,8896.066086,13853.25512,9639.484356,8488.687687,7558.967401,-0.472917024,0.607387671,-0.309384615,-0.113502985,-0.115819209
600095.SH,0.552396636,0.240523361,0.270692303,0.434755103,0.549251923,1347.513097,3547.608208,39157.05829,28892.17919,21584.73713,-0.396341613,1.640342627,0.488099796,-0.302621096,-0.239218972
600096.SH,0.661160922,0.578606656,0.742794038,0.283325926,0.423915753,6620.109481,7566.677171,8655.313386,36049.7124,38603.22599,-0.30027933,0.057884232,0.145283019,2.232289951,0.072375127
600097.SH,0.662847751,0.746453725,0.763408865,0.711520701,0.808588156,2479.237192,2380.453203,2462.371633,2775.58916,2585.249278,-0.382051687,-0.022945773,0.043308907,0.148618395,-0.046408507
600098.SH,1.056868837,0.961485931,1.010364091,0.809977806,1.23228515,15430.27252,17829.32549,17774.80156,28635.96864,19669.50816,-0.18678529,0.174080212,0.005415902,0.272723926,-0.302678218
600099.SH,0.380910319,0.332908753,0.358718953,0.265300457,0.262305728,1242.4104,1454.9568,1347.588,1855.9464,1915.1088,-0.416666667,0.171075838,-0.068701054,0.377235772,0.031877214
600100.SH,0.554510813,0.627552857,0.87535779,0.787212665,1.032139598,28838.73679,25993.3938,18376.1735,20202.29521,14439.78314,-0.005455,-0.098663926,-0.290075257,-0.02566871,-0.285240464
600101.SH,1.035262622,0.801981248,0.969247105,0.777294886,0.744246397,2155.790197,2933.171383,2499.095733,3253.460212,3582.177695,-0.274407909,0.368765113,-0.141342816,0.314222597,0.11017487
600103.SH,0.760655899,0.750330482,0.833099908,0.562305074,0.744900648,4540.687373,4773.04286,4357.995655,6502.406216,5188.090066,-0.317333333,0.051171875,-0.086956522,0.492063492,-0.20212766
600104.SH,0.752150611,0.896111659,0.91090389,1.135849867,1.658563306,311597.9146,278650.5536,285543.7958,241029.808,168358.6783,-0.121737921,-0.059324522,0.07751195,-0.127529951,-0.272445177
600105.SH,0.573659053,0.487560393,0.525047765,0.374437037,0.627774307,4836.539547,5604.5133,5164.386319,7577.360318,4791.558376,-0.217402761,0.205323834,-0.158832444,0.435828877,-0.364990689
600106.SH,1.061752543,0.997728476,1.075461529,0.76272459,0.67732054,3328.054495,3757.516312,3561.787166,5980.612779,6591.964308,-0.199966197,0.150186799,-0.029598714,0.71386194,0.117984
600107.SH,0.276676201,0.246192232,0.22311978,0.349695377,0.283309836,2041.2,2451.6,3294,2138.4,2221.2,-0.551068884,0.201058201,0.343612335,-0.350819672,0.038720539
600108.SH,0.925832497,0.859754569,0.556151619,0.590461344,0.667139878,5139.855919,5665.523002,7203.585948,6872.610377,6113.31348,-0.356572263,0.103815909,0.273130584,-0.045945946,-0.109414164
600109.SH,0.900032733,0.736763549,0.456554995,0.712820073,0.960714839,21654.41266,28126.54158,49206.32597,34265.99098,32401.926,-0.243922013,0.304597765,0.757509892,-0.299865888,-0.225753751
600110.SH,0.457262375,0.374711152,0.264001701,0.172306069,0.452013354,4670.267114,5383.460614,12924.73469,22286.43441,13882.60635,-0.566732627,0.15270936,0.976495726,0.724324324,-0.499174922
600111.SH,0.291505548,0.243375995,0.219244766,0.092240062,0.218984683,31861.98882,39382.43544,47556.83394,166394.4228,90557.39934,-0.397039959,0.240481642,0.207564576,2.511100076,-0.446219978
600112.SH,0.620335191,0.343547935,-0.208861423,0.075198369,0.039212482,1965.530706,1069.330177,605.9537667,1772.032864,2423.815067,-0.215447154,-0.455958549,-0.433333333,1.924369748,0.367816092
600113.SH,0.324903797,0.493740344,0.543295074,0.763750694,0.601700364,2271.618,2949.961417,2698.98841,2756.588772,3600.02265,-0.296418297,0.12336698,-0.078031799,0.025528963,0.347238806
600114.SH,0.66723859,0.500547483,0.547983246,0.356411881,0.479797409,4047.572674,5289.484517,4807.837297,7242.505855,5239.259555,-0.388440138,0.453536842,-0.071818182,0.534278846,-0.271459574
600115.SH,0.866062063,0.784355817,0.805777849,0.617717033,0.321656588,64389.1499,85120.80685,67024.67696,83165.91133,90406.97763,-0.416461632,0.223157895,-0.185470568,0.102564103,0.071705426
600116.SH,0.392320657,0.405498138,0.634091296,0.489956519,0.673852508,7268.800275,7536.91176,16100.24325,22295.58626,16387.06469,-0.163628315,0.049638934,0.12233386,0.400307838,-0.255159691
600117.SH,0.307250632,0.367098064,0.365669608,0.064325256,-0.263752328,3542.950874,3731.07216,3960.998175,4368.594293,3250.317764,-0.404217926,0.053097345,0.06162465,0.102902375,-0.255980861
600118.SH,0.267194132,0.226648524,0.155183225,0.187873597,0.245522469,20480.71182,25269.79281,38052.50036,32104.58002,25482.64086,-0.310149545,0.239632737,0.509915115,-0.153186607,-0.203880295
600119.SH,0.061696351,0.120797603,0.147909685,0.075141855,0.080091669,2253.242,1672.256,2348.536,2812.581849,2461.922294,-0.464181287,-0.257844475,0.404411765,0.007853403,-0.124675325
600120.SH,0.840162236,0.815072149,1.025055328,1.038641145,1.273079675,10982.31445,13892.80266,13300.80695,12801.74819,12192.91193,-0.33168143,0.272314092,-0.03625189,-0.030783585,-0.179223077
600121.SH,1.149137531,0.951981623,0.159399089,0.271672283,0.268385113,2944.495759,2887.63653,11355.60019,5824.009542,6140.796672,-0.517470882,-0.00361931,2.932489451,-0.487124464,0.054393305
600122.SH,1.448402721,0.854024533,0.328526535,0.026870829,-3.027142658,4204.477811,3069.384628,1239.336435,2513.42062,1760.552692,-0.622614861,-0.269972452,-0.596226415,1.028037383,-0.299539171
600123.SH,1.370066035,1.431362168,1.63660924,1.220452907,1.016846552,7448.448,7334.208,6545.952,10704.288,15239.616,-0.265664558,0.026018405,-0.070347664,0.654712565,0.488043543
600125.SH,0.620218078,0.764845177,0.792548105,0.955149151,0.935350366,9138.653118,7807.020807,7859.241681,6736.49287,7128.149432,-0.346774492,-0.130251714,0.02702408,-0.125628571,0.07432907
600126.SH,1.214084196,1.148243068,1.102207972,1.185984658,1.447084704,15231.12276,16514.45462,17865.33025,17324.98,13947.79091,-0.14657933,0.115266962,0.102353783,0.005538185,-0.157335088
600127.SH,0.383578444,0.278907905,0.102326944,0.131777324,0.134679246,1829.082171,2573.550704,7220.061203,5429.486024,4935.312946,-0.375,0.407017544,1.805486284,-0.248,-0.091016548
600128.SH,0.661521977,0.911141127,1.197266657,1.140150471,1.084251967,1954.3986,1858.159275,1591.650375,1828.547175,1919.85115,-0.159210127,-0.049242424,-0.137087649,0.16181907,0.067676383
600129.SH,0.70841077,0.501217257,0.43598541,0.218030555,0.183019562,4650.037712,6331.847759,7423.353618,12507.76611,16740.13576,-0.489296636,0.37434024,0.172383465,0.68492123,0.338379341
600130.SH,0.32299723,0.321422197,0.325702645,0.311549639,0.292285632,2711.04,2810.88,2880,3148.8,3417.6,-0.517759563,0.036827195,0.024590164,0.093333333,0.085365854
600131.SH,0.396147296,0.124706119,0.272776802,0.196477431,0.31870291,3075.163446,21947.60269,17010.46436,26119.37079,17991.9289,-0.109982634,2.260227541,-0.277945964,0.554989108,-0.308622059
600132.SH,0.076989045,0.056416623,0.010163435,0.023957897,0.033353027,14872.43491,25147.14345,57587.73285,73234.52168,61648.2512,0.51808557,0.719938562,1.342701501,0.271703504,-0.144654917
600133.SH,0.901984716,1.190893324,1.21675266,1.49815433,1.690360052,4572.410982,4040.381341,4422.808485,4311.906702,4375.88855,-0.30950915,-0.145803175,0.041773881,-0.006950719,0.050479705
600135.SH,0.801994005,0.621617027,0.641711851,0.566493301,0.63870424,2099.943468,3544.576861,4000.410326,4614.581206,4183.001668,-0.477851197,0.264771758,0.024199156,0.157102905,-0.089899281
600136.SH,0.84146586,0.598296272,0.528289641,0.167005221,-4.429793679,3980.27846,7190.809063,3998.791381,3916.944774,1043.73669,-0.412741101,0.508970624,-0.443902439,-0.020467836,-0.732835821
600137.SH,0.403439331,0.332814319,0.384517888,0.368288314,0.368311844,1239.524247,1514.650021,1331.880956,1424.237664,1426.182016,-0.498636453,0.231492078,-0.115039795,0.075010584,0.013982389
600138.SH,0.655888393,0.722798834,0.851879468,0.844913672,0.547479822,9330.2976,9120.384,7426.5984,7513.4592,10995.1296,-0.379155343,-0.011745539,-0.182457143,0.011695906,0.463391137
600141.SH,1.007460765,0.783490471,0.776933525,0.333299782,0.629670365,7482.69072,10570.23178,12346.90107,42112.13023,32238.44923,-0.259667988,0.018808941,0.084223249,2.470330009,-0.225543823
600143.SH,0.760955889,0.562528926,0.336462085,0.462900915,0.641957247,13448.08469,18735.97066,44111.88696,32376.16907,25748.24122,-0.231958904,0.500562424,1.372289011,-0.245493582,-0.212013514
600148.SH,0.209859184,0.232751681,0.23416282,0.199536774,0.246272077,1996.79711,1887.829443,2056.234019,2479.368204,1921.793391,-0.423382805,-0.054571226,0.098572564,0.222782657,-0.220622717
600149.SH,0.113787328,0.102692717,0.093290934,0.087421405,0.068777946,1813.3632,2033.856,1805.76,1950.2208,2356.992,-0.54528122,0.121593291,-0.112149533,0.08,0.208576998
600150.SH,0.834230642,0.514063386,0.578594734,0.415262045,0.461248193,18094.68406,29987.83893,79117.26473,110871.5089,99645.71273,-0.467774625,0.666222696,-0.187040441,0.404439683,-0.100172005
600151.SH,1.053400585,0.778005412,0.440748073,0.272151948,0.457117344,5679.639057,6798.35584,12406.28228,19864.39417,11689.15614,-0.47826087,0.196969697,0.824894515,0.601156069,-0.411552347
600152.SH,0.550528845,0.477812978,0.461867409,0.459745271,0.243784425,2539.766246,2845.419788,3081.135037,4319.449932,7752.840381,-0.254851229,0.173611111,0.082840237,0.12295082,0.796836983
600153.SH,1.378594614,1.211918331,1.632804149,1.957692246,1.425620411,19988.16374,25488.45276,23509.76627,25971.24235,41020.58456,-0.350601169,0.346204681,-0.032334149,0.177000974,0.581714443
600155.SH,1.135290912,0.612985005,0.661427114,0.935437801,1.328271456,13098.86156,24405.97977,22944.75219,17325.98421,14699.25367,-0.261721408,0.863213811,-0.059871703,-0.244882487,-0.347389558
600156.SH,0.395211873,0.382871136,0.434401626,0.385577127,0.232280843,1644.632771,1797.434838,1660.717199,1688.864948,1906.004727,-0.229755179,0.092909535,-0.07606264,0.016949153,0.128571429
600157.SH,1.44770537,1.338868684,1.395697321,1.048450268,1.294912708,16650.56574,17768.88732,29771.80395,40436.33074,33993.17914,-0.601190476,0.067164179,-0.062937063,0.358208955,-0.159340659
600158.SH,0.226006239,0.209434931,0.212184637,0.174700078,0.302084679,7500.807466,8462.665791,11763.6302,14507.83757,8376.549075,-0.133570914,0.131618673,0.2274668,0.235128874,-0.42134881
600159.SH,1.14399346,1.109371708,1.143877437,0.969868228,0.900592119,2000.307789,2116.508242,2108.208209,2548.109922,2506.609761,-0.364315183,0.07703112,0.016597647,0.233197244,-5.53746E-05
600160.SH,0.691467405,0.64508463,0.570325116,0.382562536,0.369411392,18200.45126,19984.80923,21894.94072,34853.72191,41873.06172,-0.181946566,0.120768627,0.134508791,0.609849938,0.214369326
600161.SH,0.182117487,0.134858886,0.086368433,0.20247947,0.224940497,18511.70388,29207.54859,52310.15501,39767.13685,39102.52034,-0.033010594,0.580812329,0.793219399,-0.303501583,-0.012779558
600162.SH,0.68605582,0.685925862,0.811203256,1.021730869,1.086664801,7410.533784,7776.339461,6553.858148,7131.14099,6111.979288,-0.316178635,0.085123853,-0.12829738,0.106253886,-0.047927461
600163.SH,0.586534937,0.578456479,0.517366616,0.29955678,0.563101221,3178.299431,3458.149696,6993.71437,16689.27617,10219.08929,-0.214814815,0.088050314,0.196531792,1.118357488,-0.387685291
600165.SH,0.261059147,0.339390023,0.190460889,0.099309196,0.135925502,3335.383984,2650.500209,5020.198071,9197.989098,4629.814319,-0.696762142,-0.205338809,0.894056848,0.832196453,-0.496649293
600166.SH,1.250479413,1.108101552,0.74667743,0.463021823,0.604121049,12139.63895,13742.15138,20711.85495,22618.66064,22490.57536,-0.350629181,0.148351648,0.507177033,0.092063492,-0.183139535
600167.SH,0.383789134,0.251137119,0.337943209,0.42310829,0.730930621,15911.23081,30111.65229,25970.15604,20615.95647,14460.91508,-0.215473756,0.916061062,-0.124601064,-0.171476916,-0.286281909
600168.SH,1.224374023,1.092520601,1.106216739,1.185928643,1.180156567,4080.025729,4747.021239,4881.839481,4846.360996,4314.183727,-0.301981526,0.183490087,0.043209567,0.008616279,-0.085863543
600169.SH,0.728837994,0.558613194,0.821292863,0.501615554,0.633812095,5717.61965,5974.01515,5538.1428,9566.116105,8025.301452,-0.355491329,0.044843049,-0.072961373,0.328703704,-0.170731707
600170.SH,1.151832594,1.048619715,1.368560857,1.277819459,1.747418815,26980.32512,31521.56796,26802.23716,32055.83182,23151.43409,-0.15208871,0.210259406,-0.112390113,0.258325581,-0.24015
600171.SH,0.371678849,0.274493839,0.333461078,0.215261675,0.340538433,6534.352861,11085.49125,9871.785028,18290.84096,12413.27009,-0.4222059,0.691860278,-0.104055238,0.839759772,-0.314415472
600172.SH,1.00834579,1.000423156,0.680342997,0.222578803,0.471611386,4502.76986,4196.756825,4730.365081,14652.59428,6980.172864,-0.652223489,-0.045901639,0.127147766,2.097560976,-0.523622047
600173.SH,0.845097891,0.756183902,0.902403459,0.774997381,1.019381574,2743.419424,3652.826051,3497.936328,4553.290586,3628.622344,-0.336805,0.414300796,-0.010524184,0.341943888,-0.179886462
600176.SH,0.420412649,0.409864284,0.249428869,0.309751122,0.502845438,33867.30723,38175.14465,69906.04471,72857.08845,54883.00454,-0.275729466,0.154250259,0.868915229,0.055435872,-0.223577088
600177.SH,1.09440803,0.795726034,0.857456092,1.066039988,1.294520551,25750.60647,34947.76327,33282.53138,31893.83048,29300.95582,-0.177188004,0.43393936,0.065295983,0.027750348,-0.01218926
600178.SH,0.964277626,0.848979384,0.547727563,0.601015312,0.882717728,1940.736,2217.984,3511.808,4066.304,2873.734756,-0.371375,0.142857143,0.583333333,0.162294737,-0.307939545
600179.SH,0.342243495,-0.150719097,0.344274025,0.466932507,0.687780873,9888.416435,6512.972028,17500.78706,16627.92985,13921.72376,-0.621447071,-0.341353383,-0.025148858,-0.049875312,-0.13648294
600180.SH,0.796494932,0.869132177,1.155357149,0.943165727,1.260942065,7166.166121,7095.012699,5295.847587,7257.649093,5953.767946,-0.318342131,-0.004285674,-0.240146132,0.381542035,-0.188891877
600182.SH,0.181795508,0.17658712,0.193632689,0.223770082,0.219870605,5028.6,5514.8,5198.6,4576.4,4760,-0.378510586,0.101731711,-0.052246239,-0.115900719,0.04282318
600183.SH,0.300559378,0.185516501,0.153296423,0.240574509,0.402466918,21301.95855,47617.92283,64509.49373,54438.07836,33538.40902,-0.126831634,1.131926839,0.366002294,-0.149239524,-0.365103355
600184.SH,0.467082181,0.410216741,0.417767666,0.299866129,0.43773538,4970.59327,5769.347767,5743.909726,8155.436041,5698.121251,-0.465476474,0.164294166,-0.000625926,0.424100089,-0.298724891
600185.SH,0.982282133,0.787331623,0.632597,0.671145699,0.322228159,8343.492359,9975.682521,13314.65064,13437.78645,19660.61044,-0.236275528,0.195061728,0.334710744,0.069659443,0.535368452
600186.SH,-0.148656915,0.105693063,0.099015426,0.260356097,0.290544643,2007.225948,2941.807341,3891.385553,5399.642434,4861.472092,-0.382352941,0.465608466,0.103566787,0.067375887,-0.099667774
600187.SH,0.837022689,0.808461393,0.828189325,0.775948474,0.554176526,4085.219766,4234.073928,4134.83782,4267.15263,5712.785105,-0.472222222,0.036437247,-0.0234375,0.032,0.372093023
600188.SH,1.657463704,1.455063828,1.362438361,0.724915571,0.663555917,36798.25257,43497.63825,39721.7192,94060.87093,142769.1376,-0.374334298,0.403637966,0.009383996,1.474038133,0.511171356
600189.SH,1.105017679,0.515123381,0.141570733,0.288457609,0.340236059,2673.943291,2724.124533,10506.25586,5521.327109,4849.041165,-0.328033287,0.018766756,2.865789474,-0.47447243,-0.121761658
600190.SH,1.182275826,1.068712956,1.127602131,1.209739201,0.992335283,5266.55358,5923.961225,5745.109873,5423.827409,6708.314782,-0.351994217,0.15294382,-0.003268627,-0.052727723,0.246399649
600191.SH,0.957324953,0.7484298,0.495436309,0.961713546,0.586275165,1910.63208,2521.6464,3404.22264,1740.90588,2526.49572,-0.460618306,0.319796954,0.352835,-0.488603989,0.454010864
600192.SH,1.033073047,0.854158401,0.787867494,0.657781006,0.620826098,1868.59404,2270.58472,2301.50708,2579.80832,2522.38108,-0.349450691,0.216345154,0.014936381,0.120921305,-0.022260274
600193.SH,0.159779438,0.141056904,0.145434333,0.11186801,0.12732234,1335.67122,1646.19351,2007.76056,2798.95434,2501.19324,-0.418518519,0.232484076,0.219638243,0.394067797,-0.106382979
600195.SH,0.62404213,0.423711496,0.344538065,0.370157623,0.446315136,6402.3008,9729.8124,13009.9718,13274.03056,11865.74278,-0.230799797,0.544269737,0.337230909,0.031111788,-0.100005662
600196.SH,0.483025954,0.489754634,0.294122694,0.344038628,0.51219352,57921.80771,65110.28963,125782.6541,113917.2928,87042.21301,-0.471483393,0.157391491,1.043907143,-0.088187701,-0.270429751
600197.SH,0.432605496,0.402450465,0.263863554,0.288159556,0.31663837,5746.23,7069.281745,13217.0165,12799.27394,11581.94557,-0.437517933,0.252505219,0.80102408,-0.026424628,-0.081831195
600198.SH,0.033766057,0.003557544,-0.144528811,0.037054182,0.063386131,5954.232186,9429.739566,9076.896177,11626.32382,7777.156724,-0.40053286,0.583703704,-0.037418148,-0.139941691,-0.331073446
600199.SH,0.921953956,0.68964912,0.226675563,0.245897344,0.144798651,2539.891759,4098.074214,12767.83635,11123.34429,17576.33114,-0.404770871,0.366237637,2.115569823,-0.128799588,0.580130101
600200.SH,0.559749126,0.615276218,0.482133613,0.303842931,0.330966581,4273.600391,3832.651916,3832.651916,6105.17229,5449.774565,-0.484319307,-0.091216216,0,0.592936803,-0.107351225
600201.SH,0.258939893,0.220425365,0.211740992,0.286326742,0.502470442,19430.9215,21083.21731,23527.15863,18413.40664,10094.52673,-0.31105293,0.152858795,0.118597009,-0.211928435,-0.442041284
600202.SH,0.488827319,0.357857423,0.436950984,0.408174075,0.420066207,1261.190811,1870.702479,1613.864229,1893.70292,1928.20358,-0.464169381,0.483282675,-0.12996209,0.173396675,0.018218623
600203.SH,1.033619573,0.720218053,0.464889337,0.477851902,0.677171729,1985.544972,2921.261568,4537.084373,6089.987602,3468.98028,-0.510135135,0.471264368,0.553125,0.033199195,-0.430379747
600206.SH,0.532563836,0.296444256,0.287398674,0.245795165,0.333810494,5531.421508,10329.51225,11310.85565,13867.21188,10869.74478,-0.454924875,0.869421133,0.096396066,0.236469311,-0.212432967
